"slidemap";"matrix";"x";"y";"positive_tumor_cells";"staining_intensity";"spot_quality";"sample_predect";"abcode";"pic"
"pko.hbn.1a.59";"36";"22";"12";"0%";"Neg (-)";"Not representative";"WP1_121.TPKo";59;"16_36_22_12_644.jpg"
"pko.hbn.1a.59";"36";"22";"13";"10-39%";"Weak (+)";"null";"WP1_123.TPKo";59;"16_36_22_13_626.jpg"
"pko.hbn.1a.59";"36";"22";"8";">0% and <1%";"Weak (+)";"null";"WP1_116.TPKo";59;"16_36_22_8_711.jpg"
"pko.hbn.1a.59";"36";"3";"1";"0%";"Neg (-)";"null";"WP1_2.TPKo";59;"16_36_3_1_807.jpg"
"pko.hbn.1a.59";"36";"3";"10";"0%";"Neg (-)";"null";"WP1_79.TPKo";59;"16_36_3_10_664.jpg"
"pko.hbn.1a.59";"36";"3";"11";"70-100%";"Weak (+)";"null";"WP1_88.TPKo";59;"16_36_3_11_648.jpg"
"pko.hbn.1a.59";"36";"3";"12";"null";"null";"Not representative";"WP1_98.TPKo";59;"16_36_3_12_628.jpg"
"pko.hbn.1a.59";"36";"3";"13";"0%";"Neg (-)";"null";"WP1_107.TPKo";59;"16_36_3_13_831.jpg"
"pko.hbn.1a.59";"36";"3";"2";"1-9%";"Moderate (++)";"null";"WP1_12.TPKo";59;"16_36_3_2_788.jpg"
"pko.hbn.1a.59";"36";"3";"3";"70-100%";"Moderate (++)";"null";"WP1_22.TPKo";59;"16_36_3_3_768.jpg"
"pko.hbn.1a.59";"36";"3";"4";"70-100%";"Moderate (++)";"null";"WP1_31.TPKo";59;"16_36_3_4_750.jpg"
"pko.hbn.1a.59";"36";"3";"5";"10-39%";"Weak (+)";"null";"WP1_41.TPKo";59;"16_36_3_5_731.jpg"
"pko.hbn.1a.59";"36";"3";"6";"null";"null";"Not representative";"WP1_50.TPKo";59;"16_36_3_6_714.jpg"
"pko.hbn.1a.59";"36";"3";"8";"70-100%";"Strong (+++)";"null";"WP1_60.TPKo";59;"16_36_3_8_698.jpg"
"pko.hbn.1a.59";"36";"3";"9";"0%";"Neg (-)";"null";"WP1_69.TPKo";59;"16_36_3_9_684.jpg"
"pko.hbn.1a.59";"36";"4";"1";"0%";"Neg (-)";"null";"WP1_2.TPKo";59;"16_36_4_1_808.jpg"
"pko.hbn.1a.59";"36";"4";"10";">0% and <1%";"Strong (+++)";"null";"WP1_79.TPKo";59;"16_36_4_10_665.jpg"
"pko.hbn.1a.59";"36";"4";"11";"70-100%";"Strong (+++)";"null";"WP1_89.TPKo";59;"16_36_4_11_646.jpg"
"pko.hbn.1a.59";"36";"4";"12";"70-100%";"Moderate (++)";"null";"WP1_98.TPKo";59;"16_36_4_12_629.jpg"
"pko.hbn.1a.59";"36";"4";"13";"0%";"Neg (-)";"null";"WP1_108.TPKo";59;"16_36_4_13_608.jpg"
"pko.hbn.1a.59";"36";"4";"2";"70-100%";"Moderate (++)";"null";"WP1_12.TPKo";59;"16_36_4_2_789.jpg"
"pko.hbn.1a.59";"36";"4";"3";"70-100%";"Strong (+++)";"null";"WP1_22.TPKo";59;"16_36_4_3_770.jpg"
"pko.hbn.1a.59";"36";"4";"4";">0% and <1%";"Weak (+)";"null";"WP1_32.TPKo";59;"16_36_4_4_751.jpg"
"pko.hbn.1a.59";"36";"4";"5";"null";"null";"Not representative";"WP1_41.TPKo";59;"16_36_4_5_733.jpg"
"pko.hbn.1a.59";"36";"4";"6";"0%";"Neg (-)";"null";"WP1_51.TPKo";59;"16_36_4_6_715.jpg"
"pko.hbn.1a.59";"36";"4";"8";"70-100%";"Strong (+++)";"null";"WP1_60.TPKo";59;"16_36_4_8_699.jpg"
"pko.hbn.1a.59";"36";"4";"9";"null";"null";"Detached";"WP1_70.TPKo";59;"16_36_4_9_685.jpg"
"pko.hbn.1a.59";"36";"5";"1";"70-100%";"Moderate (++)";"null";"WP1_3.TPKo";59;"16_36_5_1_809.jpg"
"pko.hbn.1a.59";"36";"5";"10";"40-69%";"Moderate (++)";"null";"WP1_80.TPKo";59;"16_36_5_10_668.jpg"
"pko.hbn.1a.59";"36";"5";"11";"70-100%";"Strong (+++)";"null";"WP1_89.TPKo";59;"16_36_5_11_649.jpg"
"pko.hbn.1a.59";"36";"5";"13";"0%";"Neg (-)";"null";"WP1_108.TPKo";59;"16_36_5_13_609.jpg"
"pko.hbn.1a.59";"36";"5";"2";"70-100%";"Strong (+++)";"null";"WP1_13.TPKo";59;"16_36_5_2_790.jpg"
"pko.hbn.1a.59";"36";"5";"3";"0%";"Neg (-)";"null";"WP1_23.TPKo";59;"16_36_5_3_771.jpg"
"pko.hbn.1a.59";"36";"5";"4";"1-9%";"Weak (+)";"null";"WP1_32.TPKo";59;"16_36_5_4_752.jpg"
"pko.hbn.1a.59";"36";"5";"5";"40-69%";"Weak (+)";"null";"WP1_42.TPKo";59;"16_36_5_5_734.jpg"
"pko.hbn.1a.59";"36";"5";"6";"0%";"Neg (-)";"null";"WP1_51.TPKo";59;"16_36_5_6_716.jpg"
"pko.hbn.1a.59";"36";"6";"10";"70-100%";"Moderate (++)";"null";"WP1_80.TPKo";59;"16_36_6_10_828.jpg"
"pko.hbn.1a.59";"36";"6";"11";"70-100%";"Moderate (++)";"null";"WP1_90.TPKo";59;"16_36_6_11_650.jpg"
"pko.hbn.1a.59";"36";"6";"13";"40-69%";"Strong (+++)";"null";"WP1_109.TPKo";59;"16_36_6_13_610.jpg"
"pko.hbn.1a.59";"36";"6";"2";"70-100%";"Strong (+++)";"null";"WP1_13.TPKo";59;"16_36_6_2_791.jpg"
"pko.hbn.1a.59";"36";"6";"3";"0%";"Neg (-)";"null";"WP1_23.TPKo";59;"16_36_6_3_772.jpg"
"pko.hbn.1a.59";"36";"6";"4";"70-100%";"Moderate (++)";"null";"WP1_33.TPKo";59;"16_36_6_4_753.jpg"
"pko.hbn.1a.59";"36";"6";"5";"40-69%";"Weak (+)";"null";"WP1_42.TPKo";59;"16_36_6_5_735.jpg"
"pko.hbn.1a.59";"36";"6";"6";"70-100%";"Moderate (++)";"null";"WP1_52.TPKo";59;"16_36_6_6_717.jpg"
"pko.hbn.1a.59";"36";"6";"9";"10-39%";"Moderate (++)";"null";"WP1_71.TPKo";59;"16_36_6_9_827.jpg"
"pko.hbn.1a.59";"36";"7";"10";">0% and <1%";"Weak (+)";"null";"WP1_81.TPKo";59;"16_36_7_10_669.jpg"
"pko.hbn.1a.59";"36";"7";"11";"70-100%";"Moderate (++)";"null";"WP1_90.TPKo";59;"16_36_7_11_651.jpg"
"pko.hbn.1a.59";"36";"7";"12";"70-100%";"Moderate (++)";"null";"WP1_100.TPKo";59;"16_36_7_12_631.jpg"
"pko.hbn.1a.59";"36";"7";"13";"70-100%";"Strong (+++)";"null";"WP1_109.TPKo";59;"16_36_7_13_611.jpg"
"pko.hbn.1a.59";"36";"7";"2";"70-100%";"Strong (+++)";"null";"WP1_14.TPKo";59;"16_36_7_2_795.jpg"
"pko.hbn.1a.59";"36";"7";"3";"70-100%";"Strong (+++)";"null";"WP1_24.TPKo";59;"16_36_7_3_773.jpg"
"pko.hbn.1a.59";"36";"7";"4";"70-100%";"Moderate (++)";"null";"WP1_33.TPKo";59;"16_36_7_4_754.jpg"
"pko.hbn.1a.59";"36";"7";"5";"0%";"Neg (-)";"null";"WP1_43.TPKo";59;"16_36_7_5_736.jpg"
"pko.hbn.1a.59";"36";"7";"6";"70-100%";"Moderate (++)";"null";"WP1_52.TPKo";59;"16_36_7_6_718.jpg"
"pko.hbn.1a.59";"36";"7";"8";"0%";"Neg (-)";"null";"WP1_62.TPKo";59;"16_36_7_8_700.jpg"
"pko.hbn.1a.59";"36";"7";"9";"10-39%";"Moderate (++)";"null";"WP1_71.TPKo";59;"16_36_7_9_686.jpg"
"pko.hbn.1a.59";"36";"8";"1";"null";"null";"Not representative";"WP1_4.TPKo";59;"16_36_8_1_814.jpg"
"pko.hbn.1a.59";"36";"8";"10";">0% and <1%";"Weak (+)";"null";"WP1_81.TPKo";59;"16_36_8_10_670.jpg"
"pko.hbn.1a.59";"36";"8";"11";"70-100%";"Weak (+)";"null";"WP1_91.TPKo";59;"16_36_8_11_653.jpg"
"pko.hbn.1a.59";"36";"8";"12";"70-100%";"Moderate (++)";"null";"WP1_100.TPKo";59;"16_36_8_12_634.jpg"
"pko.hbn.1a.59";"36";"8";"13";"70-100%";"Moderate (++)";"null";"WP1_110.TPKo";59;"16_36_8_13_612.jpg"
"pko.hbn.1a.59";"36";"8";"2";"70-100%";"Strong (+++)";"null";"WP1_14.TPKo";59;"16_36_8_2_792.jpg"
"pko.hbn.1a.59";"36";"8";"3";"70-100%";"Strong (+++)";"null";"WP1_24.TPKo";59;"16_36_8_3_774.jpg"
"pko.hbn.1a.59";"36";"8";"4";"0%";"Neg (-)";"null";"WP1_34.TPKo";59;"16_36_8_4_755.jpg"
"pko.hbn.1a.59";"36";"8";"5";"0%";"Neg (-)";"null";"WP1_43.TPKo";59;"16_36_8_5_737.jpg"
"pko.hbn.1a.59";"36";"8";"6";"null";"null";"Not representative";"WP1_53.TPKo";59;"16_36_8_6_719.jpg"
"pko.hbn.1a.59";"36";"8";"8";"0%";"Neg (-)";"null";"WP1_62.TPKo";59;"16_36_8_8_701.jpg"
"pko.hbn.1a.59";"36";"8";"9";"0%";"Neg (-)";"null";"WP1_72.TPKo";59;"16_36_8_9_687.jpg"
"pko.hbn.1a.59";"36";"9";"1";"70-100%";"Moderate (++)";"null";"WP1_5.TPKo";59;"16_36_9_1_811.jpg"
"pko.hbn.1a.59";"36";"9";"10";"1-9%";"Moderate (++)";"null";"WP1_82.TPKo";59;"16_36_9_10_671.jpg"
"pko.hbn.1a.59";"36";"9";"11";"70-100%";"Weak (+)";"null";"WP1_91.TPKo";59;"16_36_9_11_654.jpg"
"pko.hbn.1a.59";"36";"9";"12";"70-100%";"Strong (+++)";"null";"WP1_101.TPKo";59;"16_36_9_12_632.jpg"
"pko.hbn.1a.59";"36";"9";"13";"70-100%";"Moderate (++)";"null";"WP1_110.TPKo";59;"16_36_9_13_613.jpg"
"pko.hbn.1a.59";"36";"9";"2";"40-69%";"Weak (+)";"null";"WP1_15.TPKo";59;"16_36_9_2_793.jpg"
"pko.hbn.1a.59";"36";"9";"3";"40-69%";"Moderate (++)";"null";"WP1_25.TPKo";59;"16_36_9_3_776.jpg"
"pko.hbn.1a.59";"36";"9";"4";"null";"null";"Not representative";"WP1_34.TPKo";59;"16_36_9_4_756.jpg"
"pko.hbn.1a.59";"36";"9";"5";"70-100%";"Moderate (++)";"null";"WP1_44.TPKo";59;"16_36_9_5_742.jpg"
"pko.hbn.1a.59";"36";"9";"8";"70-100%";"Moderate (++)";"null";"WP1_63.TPKo";59;"16_36_9_8_703.jpg"
"pko.hbn.1a.59";"36";"9";"9";"null";"null";"Not representative";"WP1_72.TPKo";59;"16_36_9_9_688.jpg"
